Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.18838,-122.991334,LOWLAND DR & TILLICUM ST,BURNABY,Casualty,2017,1
49.280171,-123.01628,MACDONALD AVE & PENDER ST,BURNABY,Casualty,2017,1
49.283805,-123.016205,MACDONALD AVE & TRIUMPH ST,BURNABY,Casualty,2017,1
49.276583,-123.016295,MACDONALD AVE & VENABLES ST,BURNABY,Casualty,2017,1
49.206195,-122.981092,MACPHERSON AVE & MARINE DR,BURNABY,Casualty,2017,1
49.214859,-122.982898,MACPHERSON AVE & RUMBLE ST,BURNABY,Casualty,2017,1
49.280117,-123.008663,MADISON AVE & PENDER ST,BURNABY,Casualty,2017,1
49.215147,-122.963958,MAGNOLIA TERR & PRENTER ST,BURNABY,Casualty,2017,1
49.230913,-122.994209,MAITLAND ST & NELSON AVE,BURNABY,Casualty,2017,1
49.209198,-123.008462,MARINE DR & NEW HAVEN CLOSE,BURNABY,Casualty,2017,1
49.208612,-123.015138,MARINE DR & ROSEBERRY AVE,BURNABY,Casualty,2017,1
49.209152,-123.004976,MARINE DR & SUSSEX AVE,BURNABY,Casualty,2017,1
49.22255,-122.94581,MARY AVE & VISTA CRES,BURNABY,Casualty,2017,1
49.223311,-123.00804,MAYWOOD ST & SILVER AVE,BURNABY,Casualty,2017,1
49.248164,-122.937545,MCCONNELL DR & WINSTON ST,BURNABY,Casualty,2017,1
49.214829,-123.008666,MCKAY AVE & RUMBLE ST,BURNABY,Casualty,2017,1
49.211213,-122.988458,MCKEE ST & ROYAL OAK AVE,BURNABY,Casualty,2017,1
49.211009,-123.000564,MCKEE ST & STRATHEARN AVE,BURNABY,Casualty,2017,1
49.195258,-122.969113,MEADOW AVE & NORTH FRASER WAY,BURNABY,Casualty,2017,1
49.193895,-122.964706,MEADOW AVE & THORNE AVE,BURNABY,Casualty,2017,1
49.271051,-123.003209,MIDLAWN DR & WILLINGDON AVE,BURNABY,Casualty,2017,1
49.28566,-123.023438,N BOUNDARY RD & OXFORD ST,BURNABY,Casualty,2017,1
49.213896,-122.993901,NELSON AVE & NEVILLE ST,BURNABY,Casualty,2017,1
49.21655,-122.99395,NELSON AVE & WATLING ST,BURNABY,Casualty,2017,1
49.27352,-122.909583,NELSON WAY & UNIVERSITY DR E,BURNABY,Casualty,2017,1
49.213913,-122.988482,NEVILLE ST & ROYAL OAK AVE,BURNABY,Casualty,2017,1
49.200157,-123.007044,NORTH FRASER CRES & NORTH FRASER WAY & TURNING LANE,BURNABY,Casualty,2017,1
49.191252,-122.975824,NORTH FRASER WAY & WIGGINS ST,BURNABY,Casualty,2017,1
49.229613,-122.985713,OAKDALE RD & OAKLAND ST & SELMA AVE,BURNABY,Casualty,2017,1
49.266235,-122.972736,PARKCREST DR & WOOLWICH AVE,BURNABY,Casualty,2017,1
49.275515,-122.987862,PARKER ST & SPRINGER AVE,BURNABY,Casualty,2017,1
49.239831,-123.013497,PATTERSON AVE & PRICE ST,BURNABY,Casualty,2017,1
49.218392,-123.012427,PATTERSON AVE & VICTORY ST,BURNABY,Casualty,2017,1
49.280095,-123.005908,PENDER ST & ROSSER AVE,BURNABY,Casualty,2017,1
49.240264,-122.973056,PRICE ST & ROWAN AVE,BURNABY,Casualty,2017,1
49.277395,-123.005966,ROSSER AVE & UNION ST,BURNABY,Casualty,2017,1
49.217522,-122.988454,ROYAL OAK AVE & SIDLEY ST,BURNABY,Casualty,2017,1
49.216496,-122.98842,ROYAL OAK AVE & WATLING ST,BURNABY,Casualty,2017,1
49.234851,-123.019902,SMITH AVE & THURSTON ST,BURNABY,Casualty,2017,1
49.206751,-122.964002,SOUTHPOINT DR & SOUTHWYNDE AVE,BURNABY,Casualty,2017,1
49.227073,-122.964757,SPERLING AVE & STANLEY ST,BURNABY,Casualty,2017,1
49.230011,-122.964737,SPERLING AVE & WALKER AVE,BURNABY,Casualty,2017,1
49.218419,-123.005013,SUSSEX AVE & VICTORY ST,BURNABY,Casualty,2017,1
49.283701,-123.003082,TRIUMPH ST & WILLINGDON AVE,BURNABY,Casualty,2017,1
49.245684,-122.998051,VILLAGE DR & WAYBURNE DR,BURNABY,Casualty,2017,1
49.273753,-123.003197,WILLIAM ST & WILLINGDON AVE,BURNABY,Casualty,2017,1
49.224088,-123.011354,WILLINGDON AVE & WILLINGDON EXTENSION,BURNABY,Casualty,2017,1
49.209873,-122.944452,10TH AVE & 16TH ST & SIXTEENTH ST & TENTH AVE,BURNABY,Casualty,2017,2
49.207979,-122.947979,10TH AVE & 18TH ST & EIGHTEENTH ST & TENTH AVE,BURNABY,Casualty,2017,2
49.231012,-122.905246,10TH AVE & E TENTH AVE & LANGLEY ST,BURNABY,Casualty,2017,2
49.21962,-122.926405,10TH AVE & FIFTH ST & TENTH AVE,BURNABY,Casualty,2017,2
49.226249,-122.918849,12TH AVE & NEWCOMBE ST,BURNABY,Casualty,2017,2
49.221256,-122.930491,13TH AVE & 6TH ST,BURNABY,Casualty,2017,2
49.215632,-122.941179,13TH AVE & KINGSWAY,BURNABY,Casualty,2017,2
49.235322,-122.90837,15TH AVE & CASCADE ST & LONICERA PL,BURNABY,Casualty,2017,2
49.221656,-122.937843,16TH AVE & CANADA WAY,BURNABY,Casualty,2017,2
49.230516,-122.920543,16TH AVE & WRIGHT ST,BURNABY,Casualty,2017,2
49.217019,-122.953669,16TH ST & EDMONDS ST,BURNABY,Casualty,2017,2
49.22663,-122.93247,18TH AVE & 4TH ST,BURNABY,Casualty,2017,2
49.222847,-122.939384,18TH AVE & CANADA WAY,BURNABY,Casualty,2017,2
49.215216,-122.957032,18TH ST & EDMONDS ST & SALISBURY AVE,BURNABY,Casualty,2017,2
49.218088,-122.948464,19TH AVE & KINGSWAY,BURNABY,Casualty,2017,2
49.210226,-122.957521,20TH ST & SOUTHPOINT DR,BURNABY,Casualty,2017,2
49.268469,-123.014282,2ND AVE & GILMORE AVE,BURNABY,Casualty,2017,2
49.275569,-123.000319,ALPHA AVE & PARKER ST,BURNABY,Casualty,2017,2
49.235416,-122.904155,ARMSTRONG AVE & CARIBOO RD & HOLMES ST,BURNABY,Casualty,2017,2
49.27341,-122.970091,AUBREY ST & KENSINGTON AVE,BURNABY,Casualty,2017,2
49.261334,-122.955951,BAINBRIDGE AVE & BROADWAY,BURNABY,Casualty,2017,2
49.236932,-123.011065,BARKER AVE & BARKER CRES & BURKE ST,BURNABY,Casualty,2017,2
49.23234,-123.011375,BARKER AVE & KINGSWAY,BURNABY,Casualty,2017,2
49.289035,-122.925709,BARNET HWY & TAKEDA DR & PARK ACCESS ROAD,BURNABY,Casualty,2017,2
49.253457,-122.898631,BARTLETT CRT & CAMERON ST,BURNABY,Casualty,2017,2
49.255187,-122.90977,BEAVERBROOK CRES & EASTLAKE DR,BURNABY,Casualty,2017,2
49.253491,-122.904601,BELL AVE & CAMERON ST & NOEL DR,BURNABY,Casualty,2017,2
49.229245,-123.012652,BERESFORD ST & PATTERSON AVE,BURNABY,Casualty,2017,2
49.264473,-122.997622,BETA AVE & DAWSON ST,BURNABY,Casualty,2017,2
49.235531,-123.013499,BOND ST & PATTERSON AVE,BURNABY,Casualty,2017,2
49.22348,-122.998517,BONSOR AVE & CENTRAL BLVD,BURNABY,Casualty,2017,2
49.247046,-123.023696,BOUNDARY RD & E 26TH AVE & SPRUCE ST,BURNABY,Casualty,2017,2
49.24618,-123.023687,BOUNDARY RD & E 27TH AVE,BURNABY,Casualty,2017,2
49.228093,-123.023516,BOUNDARY RD & E 46TH AVE,BURNABY,Casualty,2017,2
49.259109,-123.023633,BOUNDARY RD & REGENT ST,BURNABY,Casualty,2017,2
49.274011,-123.023539,BOUNDARY RD & WILLIAM ST,BURNABY,Casualty,2017,2
49.229303,-122.967772,BRANTFORD AVE & OAKLAND ST,BURNABY,Casualty,2017,2
49.261569,-122.964657,BROADWAY & SPERLING AVE,BURNABY,Casualty,2017,2
49.260872,-122.927701,BROADWAY & UNDERHILL AVE,BURNABY,Casualty,2017,2
49.267444,-123.003208,BUCHANAN ST & WILLINGDON AVE,BURNABY,Casualty,2017,2
49.214789,-122.977517,BULLER AVE & RUMBLE ST,BURNABY,Casualty,2017,2
49.236976,-123.019875,BURKE ST & SMITH AVE,BURNABY,Casualty,2017,2
49.22193,-122.990475,BURLINGTON AVE & IMPERIAL ST,BURNABY,Casualty,2017,2
49.234403,-122.988115,BUXTON ST & ROYAL OAK AVE,BURNABY,Casualty,2017,2
49.200838,-122.984099,BYRNE RD & MARKET XING,BURNABY,Casualty,2017,2
49.194855,-122.994944,BYRNE RD & NORTH FRASER WAY,BURNABY,Casualty,2017,2
49.227761,-122.945462,CANADA WAY & GOODLAD ST,BURNABY,Casualty,2017,2
49.230525,-122.948767,CANADA WAY & MORLEY DR,BURNABY,Casualty,2017,2
49.23424,-122.953078,CANADA WAY & PITT ST,BURNABY,Casualty,2017,2
49.225885,-122.94323,CANADA WAY & ROSEWOOD ST,BURNABY,Casualty,2017,2
49.254369,-122.991099,CANADA WAY & SCHOU ST,BURNABY,Casualty,2017,2
49.224608,-122.941668,CANADA WAY & WEDGEWOOD ST,BURNABY,Casualty,2017,2
49.248657,-122.998051,CAREY AVE & FORD ST & WAYBURNE DR,BURNABY,Casualty,2017,2
49.242912,-122.90894,CARIBOO DR & CARIBOO RD,BURNABY,Casualty,2017,2
49.256761,-122.910418,CENTAURUS DR & EASTLAKE DR,BURNABY,Casualty,2017,2
49.241657,-122.998075,DEER LAKE PKY & WAYBURNE DR,BURNABY,Casualty,2017,2
49.261989,-122.985735,DOUGLAS RD & ROY ST,BURNABY,Casualty,2017,2
49.257476,-122.982794,DOUGLAS RD & TRANS-CANADA HWY,BURNABY,Casualty,2017,2
49.221944,-123.002972,DOW AVE & IMPERIAL ST,BURNABY,Casualty,2017,2
49.27251,-122.953497,DUTHIE AVE & GREYSTONE DR,BURNABY,Casualty,2017,2
49.260172,-123.001667,EASTBROOK PKY & STILL CREEK AVE,BURNABY,Casualty,2017,2
49.261796,-123.001539,EASTBROOK PKY & STILL CREEK DR,BURNABY,Casualty,2017,2
49.229553,-122.982412,ELGIN AVE & OAKLAND ST,BURNABY,Casualty,2017,2
49.280334,-122.982295,ELLESMERE AVE & HASTINGS ST,BURNABY,Casualty,2017,2
49.221298,-122.953883,ELWELL ST & WALKER AVE,BURNABY,Casualty,2017,2
49.256344,-122.927703,ENTERPRISE ST & UNDERHILL AVE,BURNABY,Casualty,2017,2
49.281113,-123.020983,ESMOND AVE & HASTINGS ST,BURNABY,Casualty,2017,2
49.276535,-122.930477,GAGLARDI WAY & UNIVERSITY DR W,BURNABY,Casualty,2017,2
49.248046,-122.892802,GATINEAU PL & NORTH RD,BURNABY,Casualty,2017,2
49.257208,-123.013945,GILMORE AVE & MANOR ST,BURNABY,Casualty,2017,2
49.259921,-123.013973,GILMORE AVE & MYRTLE ST,BURNABY,Casualty,2017,2
49.280166,-123.014195,GILMORE AVE & PENDER ST,BURNABY,Casualty,2017,2
49.27657,-123.014259,GILMORE AVE & VENABLES ST,BURNABY,Casualty,2017,2
49.241861,-122.988999,GILPIN ST & MOSCROP ST & ROYAL OAK AVE,BURNABY,Casualty,2017,2
49.200137,-123.010052,GLENLYON PKY & NORTH FRASER WAY,BURNABY,Casualty,2017,2
49.251789,-123.004291,GOARD WAY & WILLINGDON AVE,BURNABY,Casualty,2017,2
49.249974,-122.978175,GODWIN AVE & SPROTT ST,BURNABY,Casualty,2017,2
49.249031,-122.907694,GOVERNMENT ST & HORNE ST,BURNABY,Casualty,2017,2
49.245759,-122.900556,GOVERNMENT ST OFFRAMP & TRANS-CANADA HWY,BURNABY,Casualty,2017,2
49.229941,-122.9964,GRANGE ST & MCMURRAY AVE,BURNABY,Casualty,2017,2
49.238626,-123.00337,GRASSMERE ST & PRICE CRES & WILLINGDON AVE,BURNABY,Casualty,2017,2
49.221951,-122.999525,GRAY AVE & IMPERIAL ST,BURNABY,Casualty,2017,2
49.211185,-122.955656,GRIFFITHS DR & SOUTHPOINT DR,BURNABY,Casualty,2017,2
49.268062,-123.005989,HALIFAX ST & ROSSER AVE,BURNABY,Casualty,2017,2
49.229168,-122.998623,HAZEL ST & SUSSEX AVE,BURNABY,Casualty,2017,2
49.221914,-122.987064,IMPERIAL ST & PALM AVE,BURNABY,Casualty,2017,2
49.226289,-122.988935,IRVING ST & ROYAL OAK AVE,BURNABY,Casualty,2017,2
49.208129,-123.020311,JOFFRE AVE & MARINE DR,BURNABY,Casualty,2017,2
49.205551,-123.020643,JOFFRE AVE & MARINE WAY & TURNING LANE,BURNABY,Casualty,2017,2
49.22785,-122.997713,KINGSWAY & MCKERCHER AVE,BURNABY,Casualty,2017,2
49.229239,-123.001879,KINGSWAY & SILVER DR,BURNABY,Casualty,2017,2
49.232632,-123.018774,KINGSWAY & SMITH AVE,BURNABY,Casualty,2017,2
49.222496,-122.988879,LANE ST & ROYAL OAK AVE,BURNABY,Casualty,2017,2
49.254174,-123.019785,LAUREL ST & SMITH AVE,BURNABY,Casualty,2017,2
49.275666,-123.016285,MACDONALD AVE & PARKER ST,BURNABY,Casualty,2017,2
49.219982,-122.982979,MACPHERSON AVE & SHORT ST,BURNABY,Casualty,2017,2
49.206755,-122.988482,MARINE DR & ROYAL OAK AVE,BURNABY,Casualty,2017,2
49.20515,-122.977249,MARINE DR & TURNING LANE,BURNABY,Casualty,2017,2
49.242952,-123.013493,MOSCROP ST & PATTERSON AVE,BURNABY,Casualty,2017,2
49.285513,-123.003043,N WILLINGDON AVE & OXFORD ST & PENZANCE DR,BURNABY,Casualty,2017,2
49.226924,-122.988935,NEWTON ST & ROYAL OAK AVE,BURNABY,Casualty,2017,2
49.255395,-123.008307,NORFOLK ST & SUMNER AVE,BURNABY,Casualty,2017,2
49.249939,-122.970901,NORLAND AVE & SPROTT ST,BURNABY,Casualty,2017,2
49.189927,-122.988617,NORTH FRASER WAY & TILLICUM ST,BURNABY,Casualty,2017,2
49.260347,-122.893047,NORTH RD & SMITH AVE,BURNABY,Casualty,2017,2
49.231473,-122.988634,OAKMOUNT CRES & ROYAL OAK AVE,BURNABY,Casualty,2017,2
49.275598,-123.006004,PARKER ST & ROSSER AVE,BURNABY,Casualty,2017,2
49.214827,-122.96088,PRENTER ST & RUMBLE ST,BURNABY,Casualty,2017,2
49.254343,-122.918876,PRODUCTION WAY & THUNDERBIRD CRES,BURNABY,Casualty,2017,2
49.214841,-123.004922,RUMBLE ST & SUSSEX AVE,BURNABY,Casualty,2017,2
49.246993,-123.019807,SMITH AVE & SPRUCE ST,BURNABY,Casualty,2017,2
49.249709,-123.019818,SMITH AVE & SUNSET ST,BURNABY,Casualty,2017,2
49.277799,-122.964639,SPERLING AVE & UNION ST,BURNABY,Casualty,2017,2
49.274575,-122.907072,TOWER RD & UNIVERSITY DR,BURNABY,Casualty,2017,2
49.276499,-123.003189,VENABLES ST & WILLINGDON AVE,BURNABY,Casualty,2017,2
49.210918,-122.942558,10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,BURNABY,Casualty,2017,3
49.219731,-122.928574,11TH AVE & 6TH ST,BURNABY,Casualty,2017,3
49.222528,-122.932091,15TH AVE & 6TH ST,BURNABY,Casualty,2017,3
49.226871,-122.927209,16TH AVE & 2ND ST,BURNABY,Casualty,2017,3
49.238856,-122.90715,16TH AVE & CARIBOO RD,BURNABY,Casualty,2017,3
49.216189,-122.952625,16TH ST & 18TH AVE,BURNABY,Casualty,2017,3
49.224461,-122.934521,17TH AVE & 6TH ST,BURNABY,Casualty,2017,3
49.281981,-123.014171,ALBERT ST & GILMORE AVE,BURNABY,Casualty,2017,3
49.264466,-123.000388,ALPHA AVE & DAWSON ST,BURNABY,Casualty,2017,3
49.219337,-122.957538,ARCOLA ST & ARCOLA WAY & SALISBURY AVE,BURNABY,Casualty,2017,3
49.2193,-122.952724,ARCOLA ST & WALKER AVE,BURNABY,Casualty,2017,3
49.248993,-122.895858,AUSTIN RD & GATINEAU PL,BURNABY,Casualty,2017,3
49.251148,-122.95607,BAINBRIDGE AVE & WINSTON ST,BURNABY,Casualty,2017,3
49.289762,-122.941024,BARNET HWY & KASK BROS & VELODROME & TURNING LANE,BURNABY,Casualty,2017,3
49.255098,-122.903787,BEAVERBROOK DR & NOEL DR,BURNABY,Casualty,2017,3
49.219876,-122.988596,BERESFORD ST & ROYAL OAK AVE,BURNABY,Casualty,2017,3
49.230319,-122.999126,BOOTH AVE & GRANGE ST,BURNABY,Casualty,2017,3
49.236988,-123.023503,BOUNDARY RD & BURKE ST,BURNABY,Casualty,2017,3
49.27643,-123.023522,BOUNDARY RD & DOUGLAS RD,BURNABY,Casualty,2017,3
49.248831,-123.023664,BOUNDARY RD & KINCAID ST,BURNABY,Casualty,2017,3
49.270168,-123.003158,BRENTLAWN DR & GRAVELEY ST & WILLINGDON AVE,BURNABY,Casualty,2017,3
49.249927,-122.919024,BRIGHTON AVE & GOVERNMENT ST & WINSTON ST,BURNABY,Casualty,2017,3
49.260893,-122.91456,BROADWAY & FOREST GROVE DR & PRODUCTION WAY & TURNING LANE,BURNABY,Casualty,2017,3
49.265757,-122.98117,BROADWAY & HOLDOM AVE,BURNABY,Casualty,2017,3
49.221368,-122.977543,BULLER AVE & KINGSWAY,BURNABY,Casualty,2017,3
49.236957,-123.015846,BURKE ST & INMAN AVE,BURNABY,Casualty,2017,3
49.22545,-122.990325,BURLINGTON AVE & KINGSWAY,BURNABY,Casualty,2017,3
49.204525,-122.97728,BYRNE RD & MEADOW AVE,BURNABY,Casualty,2017,3
49.254663,-123.015098,CANADA WAY & CURLE AVE,BURNABY,Casualty,2017,3
49.226613,-122.944108,CANADA WAY & ELWELL ST,BURNABY,Casualty,2017,3
49.232179,-122.950737,CANADA WAY & HAZELMERE ST,BURNABY,Casualty,2017,3
49.246011,-122.975807,CANADA WAY & IRIS AVE,BURNABY,Casualty,2017,3
49.24837,-122.979911,CANADA WAY & KINCAID ST,BURNABY,Casualty,2017,3
49.247845,-122.898895,CARDSTON CRT & GOVERNMENT ST,BURNABY,Casualty,2017,3
49.219664,-122.970798,COLBORNE AVE & KINGSWAY,BURNABY,Casualty,2017,3
49.264426,-123.006017,DAWSON ST & ROSSER AVE,BURNABY,Casualty,2017,3
49.223491,-122.984232,DENBIGH AVE & KINGSWAY,BURNABY,Casualty,2017,3
49.256125,-122.982379,DOMINION ST & DOUGLAS RD & GODWIN AVE,BURNABY,Casualty,2017,3
49.26272,-122.98688,DOUGLAS RD & GORING ST,BURNABY,Casualty,2017,3
49.222377,-122.98075,DUFFERIN AVE & KINGSWAY,BURNABY,Casualty,2017,3
49.257865,-122.927675,EASTLAKE DR & UNDERHILL AVE,BURNABY,Casualty,2017,3
49.280237,-122.961415,ELLERSLIE AVE & HASTINGS ST,BURNABY,Casualty,2017,3
49.200444,-123.01439,FRASERTON CRT & NORTH FRASER WAY & NORTHBROOK CRT,BURNABY,Casualty,2017,3
49.263392,-122.981226,GORING ST & HOLDOM AVE,BURNABY,Casualty,2017,3
49.230841,-123.001161,GRANGE ST & MCKAY AVE,BURNABY,Casualty,2017,3
49.218433,-122.959379,GREENFORD AVE & KINGSWAY,BURNABY,Casualty,2017,3
49.221983,-122.961034,GRIFFITHS AVE & IMPERIAL ST,BURNABY,Casualty,2017,3
49.222984,-122.957557,HALLIGAN ST & SALISBURY AVE,BURNABY,Casualty,2017,3
49.28036,-122.987806,HASTINGS ST & SPRINGER AVE,BURNABY,Casualty,2017,3
49.280336,-122.976877,HASTINGS ST & STRATFORD AVE,BURNABY,Casualty,2017,3
49.280335,-122.978165,HASTINGS ST & WARWICK AVE,BURNABY,Casualty,2017,3
49.228439,-122.996378,HAZEL ST & MCMURRAY AVE,BURNABY,Casualty,2017,3
49.221971,-123.020631,IMPERIAL ST & JOFFRE AVE,BURNABY,Casualty,2017,3
49.221938,-123.018066,IMPERIAL ST & MANDY AVE,BURNABY,Casualty,2017,3
49.221953,-123.008862,IMPERIAL ST & MCKAY AVE,BURNABY,Casualty,2017,3
49.222027,-122.976318,IMPERIAL ST & WALTHAM AVE,BURNABY,Casualty,2017,3
49.232822,-123.015865,INMAN AVE & KINGSWAY,BURNABY,Casualty,2017,3
49.227939,-123.004471,KINGSBOROUGH ST & MCKAY AVE,BURNABY,Casualty,2017,3
49.231847,-123.009817,KINGSWAY & OLIVE AVE,BURNABY,Casualty,2017,3
49.220984,-122.976235,KINGSWAY & WALTHAM AVE,BURNABY,Casualty,2017,3
49.26648,-123.006016,LOUGHEED HWY & ROSSER AVE,BURNABY,Casualty,2017,3
49.265112,-122.986905,LOUGHEED HWY & SPRINGER AVE & TURNING LANE,BURNABY,Casualty,2017,3
49.275614,-123.008726,MADISON AVE & PARKER ST,BURNABY,Casualty,2017,3
49.225546,-123.009822,MAYBERRY ST & WILLINGDON AVE,BURNABY,Casualty,2017,3
49.242365,-122.892602,NORTH RD & TRANS-CANADA HWY,BURNABY,Casualty,2017,3
49.227918,-122.988939,ROYAL OAK AVE & SANDERS ST,BURNABY,Casualty,2017,3
49.233773,-123.003326,SARDIS ST & WILLINGDON AVE,BURNABY,Casualty,2017,3
49.217639,-122.932473,11TH AVE & CANADA WAY,BURNABY,Casualty,2017,4
49.214132,-122.938863,11TH AVE & KINGSWAY,BURNABY,Casualty,2017,4
49.221894,-122.931293,14TH AVE & 6TH ST,BURNABY,Casualty,2017,4
49.220056,-122.935711,14TH AVE & CANADA WAY,BURNABY,Casualty,2017,4
49.227942,-122.925251,16TH AVE & 1ST ST,BURNABY,Casualty,2017,4
49.231915,-122.917869,16TH AVE & CUMBERLAND ST,BURNABY,Casualty,2017,4
49.213091,-122.957775,18TH AVE & GRIFFITHS DR,BURNABY,Casualty,2017,4
49.26846,-123.023565,2ND AVE & BOUNDARY RD & E 2ND AVE,BURNABY,Casualty,2017,4
49.226175,-122.937081,6TH ST & EDMONDS ST & TURNING LANE,BURNABY,Casualty,2017,4
49.282048,-123.023492,ALBERT ST & BOUNDARY RD & FRANKLIN ST,BURNABY,Casualty,2017,4
49.281888,-123.003135,ALBERT ST & WILLINGDON AVE,BURNABY,Casualty,2017,4
49.219325,-122.960995,ARCOLA ST & GRIFFITHS AVE,BURNABY,Casualty,2017,4
49.260925,-122.936998,ARDEN AVE & BROADWAY & LAKE CITY WAY,BURNABY,Casualty,2017,4
49.225198,-123.023479,BOUNDARY RD & E 48TH AVE,BURNABY,Casualty,2017,4
49.253433,-122.896343,CAMERON ST & MORREY CRT & MALL ACCESS,BURNABY,Casualty,2017,4
49.254628,-123.010722,CANADA WAY & GILMORE AVE DIVERSION & GILMORE WAY,BURNABY,Casualty,2017,4
49.238072,-122.958163,CANADA WAY & RAYSIDE AVE,BURNABY,Casualty,2017,4
49.232818,-122.951471,CANADA WAY & STANLEY ST,BURNABY,Casualty,2017,4
49.275208,-122.95345,CURTIS ST & DUTHIE AVE,BURNABY,Casualty,2017,4
49.275482,-122.980983,CURTIS ST & HOLDOM AVE & PARKER ST,BURNABY,Casualty,2017,4
49.275203,-122.970086,CURTIS ST & KENSINGTON AVE,BURNABY,Casualty,2017,4
49.275197,-122.964627,CURTIS ST & SPERLING AVE,BURNABY,Casualty,2017,4
49.242614,-122.892599,DELESTRE AVE & NORTH RD,BURNABY,Casualty,2017,4
49.275736,-123.021936,DOUGLAS RD & PARKER ST & TURNING LANE,BURNABY,Casualty,2017,4
49.249978,-122.981052,DOUGLAS RD & SPROTT ST,BURNABY,Casualty,2017,4
49.260778,-122.984608,DOUGLAS RD & STILL CREEK AVE,BURNABY,Casualty,2017,4
49.219203,-122.950141,EDMONDS ST & LINDEN AVE,BURNABY,Casualty,2017,4
49.221934,-122.945049,EDMONDS ST & MARY AVE,BURNABY,Casualty,2017,4
49.222927,-122.982478,ELGIN AVE & KINGSWAY,BURNABY,Casualty,2017,4
49.205418,-122.978272,GILLEY AVE & MARINE DR,BURNABY,Casualty,2017,4
49.229387,-122.971985,GILLEY AVE & OAKLAND ST,BURNABY,Casualty,2017,4
49.214721,-122.972004,GILLEY AVE & RUMBLE ST,BURNABY,Casualty,2017,4
49.275663,-123.014268,GILMORE AVE & PARKER ST,BURNABY,Casualty,2017,4
49.208282,-123.01789,GREENALL AVE & MARINE DR,BURNABY,Casualty,2017,4
49.281081,-123.018624,HASTINGS ST & INGLETON AVE,BURNABY,Casualty,2017,4
49.281031,-123.008669,HASTINGS ST & MADISON AVE,BURNABY,Casualty,2017,4
49.221936,-122.96475,IMPERIAL ST & SPERLING AVE,BURNABY,Casualty,2017,4
49.223988,-122.957144,IMPERIAL ST & WALKER AVE,BURNABY,Casualty,2017,4
49.232751,-123.017035,JERSEY AVE & KINGSWAY,BURNABY,Casualty,2017,4
49.220271,-122.973476,KINGSWAY & RANDOLPH AVE,BURNABY,Casualty,2017,4
49.218372,-122.952712,KINGSWAY & WALKER AVE,BURNABY,Casualty,2017,4
49.271949,-123.003195,KITCHENER ST & WILLINGDON AVE,BURNABY,Casualty,2017,4
49.244647,-122.892658,NORTH RD & ROCHESTER ST,BURNABY,Casualty,2017,4
49.260991,-123.00595,STILL CREEK AVE & STILL CREEK DR,BURNABY,Casualty,2017,4
49.257424,-123.003973,WILLINGDON AVE & WILLINGDON AVE OFFRAMP,BURNABY,Casualty,2017,4
49.220505,-122.929546,12TH AVE & 6TH ST,BURNABY,Casualty,2017,5
49.258691,-122.955968,BAINBRIDGE AVE & LOUGHEED HWY & TURNING LANE,BURNABY,Casualty,2017,5
49.217151,-122.972072,BERESFORD ST & GILLEY AVE,BURNABY,Casualty,2017,5
49.254648,-122.998029,BETA AVE & CANADA WAY & CAREY AVE,BURNABY,Casualty,2017,5
49.254202,-123.023656,BOUNDARY RD & E 18TH AVE & LAUREL ST,BURNABY,Casualty,2017,5
49.266627,-123.023572,BOUNDARY RD & E 4TH AVE,BURNABY,Casualty,2017,5
49.272115,-123.023549,BOUNDARY RD & KITCHENER ST,BURNABY,Casualty,2017,5
49.262888,-122.893127,BROADWAY & COMO LAKE AVE & NORTH RD,BURNABY,Casualty,2017,5
49.251933,-122.989059,CANADA WAY & HARDWICK ST,BURNABY,Casualty,2017,5
49.253563,-122.989099,CANADA WAY & LAUREL ST & ROYAL OAK AVE,BURNABY,Casualty,2017,5
49.253089,-122.989041,CANADA WAY & ROYAL OAK AVE,BURNABY,Casualty,2017,5
49.24808,-122.91286,CARIBOO PL & GAGLARDI WAY,BURNABY,Casualty,2017,5
49.221946,-122.997103,CENTRAL BLVD & IMPERIAL ST,BURNABY,Casualty,2017,5
49.252004,-122.892915,COCHRANE AVE & NORTH RD,BURNABY,Casualty,2017,5
49.220582,-122.97476,CURRAGH AVE & KINGSWAY,BURNABY,Casualty,2017,5
49.241797,-122.975643,DEER LAKE AVE & DEER LAKE PKY & GILPIN ST,BURNABY,Casualty,2017,5
49.270289,-123.014237,DOUGLAS RD & GILMORE AVE,BURNABY,Casualty,2017,5
49.246919,-122.899251,GOVERNMENT ST & MANCHESTER DR,BURNABY,Casualty,2017,5
49.223475,-122.988917,GRIMMER ST & ROYAL OAK AVE,BURNABY,Casualty,2017,5
49.214843,-123.012359,PATTERSON AVE & RUMBLE ST,BURNABY,Casualty,2017,5
49.280098,-123.003157,PENDER ST & WILLINGDON AVE,BURNABY,Casualty,2017,5
49.249745,-122.948777,PHILLIPS AVE & WINSTON ST,BURNABY,Casualty,2017,5
49.240235,-123.003396,PRICE ST & WILDWOOD CRES & WILLINGDON AVE,BURNABY,Casualty,2017,5
49.218494,-122.9885,ROYAL OAK AVE & VICTORY ST,BURNABY,Casualty,2017,5
49.21483,-122.939881,12TH AVE & KINGSWAY,BURNABY,Casualty,2017,6
49.223174,-122.932914,6TH ST & GRAHAM AVE,BURNABY,Casualty,2017,6
